text,airline,prediction
"@AirCanada I fly in to #Toronto tomorrow morning but my connecting flight isn't til 4, do you have anything sooner to#Sudbury?",AirCanada,negative
@AirCanada lost revenue opportunity and that just doesn‚Äôt seem like an Air Canada thing to do. lol.,AirCanada,negative
@gregpoirier @ChrisFHFX @AirCanada my Paris flight has issues. Some people looked like Sherpas.,AirCanada,negative
@AirCanada or the flight I‚Äôm on now. Unreal.,AirCanada,neutral
@ChrisFHFX @AirCanada @robertsnell I will say they are pretty stringent about it on the SFO to Toronto flights.,AirCanada,negative
@AirCanada it is clear that staff are not maintaining luggage size standards on any flights I‚Äôve been on in the last couple of years.,AirCanada,negative
@AirCanada @robertsnell I'll believe THAT when I see it.,AirCanada,negative
Amazed @AirCanada doesn‚Äôt enforce the baggage policy in the cabin ‚Ä¶ unreal the amount of shit people bring on.,AirCanada,negative
@AirportWebcams @Lustucrew Thanks to the pilots @AirCanada My husband returned safely to @aeroportsMTL,AirCanada,negative
"@AirCanada no I flew from San Francisco this morning, landing at 4PM local time and the only options were breakfast sandwiches and cheese",AirCanada,negative
"@AirCanada: 2 planes today, 2 delays. I am stuck now in Montreal waiting for my flight to Vegas...  almost 3:00 delay for unknown reasons...",AirCanada,negative
@Cmdr_Hadfield @AirCanada that is too cool. What r u gonna do with them?,AirCanada,negative
"RT @avachae: with service to #haneda #narita #osaka &amp; soon #nagoya, explore #japan w/ @AirCanada ! another great evening with our partner @‚Ä¶",AirCanada,negative
@AirCanada How are you going to make up for my lost time?,AirCanada,negative
@FairmontYVR @travelginsider @yvrairport congratulations from your friends @AirCanada!,AirCanada,neutral
Big thanks to @AirCanada for losing my luggage yet again !!! #Useless,AirCanada,negative
.@AirCanada Announces Renewal of Shareholder Rights Plan https://t.co/bBg3xGzHDG,AirCanada,negative
"Trying to change a flight with @AirCanada. On the hold now for 10min while they calculate the fee. Liars. We all know, they just roll a dice",AirCanada,negative
"@HowardSlutsken @theAPEXassoc @AirCanada Yes, that would have been a nice addition.",AirCanada,negative
@HowardSlutsken @AirCanada @AirCanadaRouge they do what they want... so Rogue Rouge!,AirCanada,negative
"@ARdpb @AirCanada Rogue, or Rouge? LOL! @AirCanadaRouge",AirCanada,negative
@designerjet @theAPEXassoc Too bad @AirCanada revealed its new livery after the issue's deadline!,AirCanada,negative
@HowardSlutsken @AirCanada were a few Rogue 767s at @FLLFlyer when I left!,AirCanada,negative
@AirCanada no vegan option this morning:( not even humus!,AirCanada,negative
"@AirCanada #AC17 from earlier today that had an emergency landing
(@flightradar24 @NikPhillips666)

https://t.co/GTVA8i1Kt5",AirCanada,negative
"RT @MarkForwardd: Asked employee of @AirCanada, why they'd over sell a flight. Response ""It's all about the bottom line""

Might as well of‚Ä¶",AirCanada,negative
@josh_edu @aeroportsMTL @AirCanada @globeandmail Nice work crew.,AirCanada,positive
@TheNewsCanada seem to be a lot of issues with @AirCanada flights lately!!,AirCanada,negative
Dear @AirCanada barfed my brains out on a Montreal to Vancouver flight March 9. Your crew were so sweet and helpful. Just letting you know.,AirCanada,negative
@AirCanada thanks for not bagging our car seats on flt 1218 to MCO. Arr. filthy and missing straps. Not usable now. Who do I call??,AirCanada,negative
@ARdpb @AirlineFlyer Checking with @aircanada to see if they have a diagcon from @yvrairport to MIA or FLL. @WestJet has cnx only.,AirCanada,neutral
"@bonnieaircanada @ednaaircanada @HBtravelteam congratulations and thank you for supporting @AirCanada from all 30,000 of us",AirCanada,negative
It is done! @AirCanada @BoeingAirplanes We've actually got it done before the real Air Canada. lol and I just fixed‚Ä¶ https://t.co/j8LY7os1ui,AirCanada,negative
Great to see @AirCanada make a funny and very effective announcement about 6 passengers trying to make a tight connection! #notUnited,AirCanada,negative
@AirCanada Hi! The cost of the 2nd luggage in economy is the same ($35 CAN) no matter the size?,AirCanada,negative
@aircanada well done #PlanesTrainesandAutomobilesoverWinnepeg,AirCanada,positive
@AirCanada thanks! We got in touch with them. All booked!,AirCanada,positive
@united I bought flight YYZ to SNA through Denver with 47 min layover. First one is @AirCanada. Can someone assist me go from gate to gate?,AirCanada,negative
"Register! Apr25 ""How #CustServ Can Speak in a Consistent #BrandVoice"" My Case Study w @AirCanada. @SOCAP Symposium‚Ä¶ https://t.co/cRwfUwwOqm",AirCanada,negative
Welcome home @MapleEnvy! Thanks for delivering us safely @aircanada and @etihadairways I can't‚Ä¶ https://t.co/Jchk1fdpxg,AirCanada,negative
"@Expedia &amp; @lufthansa customer service rocks. @aircanada canceled our flight this summer AGAIN, you made it right. THANK YOU! @staralliance",AirCanada,negative
RT @AToTheZhee: @AirCanada the most unaccomodating airlines ive fly with. Oh wait i dint actualy get to leave to go on my vacay becuz they‚Ä¶,AirCanada,negative
"@Cmdr_Hadfield @AirCanada ill take them, you guys don't need them",AirCanada,negative
@AirCanada the 4 flights I've taken this spring break have been at least an hour late with no compensation :)) NOT EVEN FREE PRETZELS Ì†ΩÌ∏†,AirCanada,negative
"RT @DrJohnAquino: Complimentary used diapers on @AirCanada. 
Good job cleaning the plane. 
#FrickinGross https://t.co/eDvAH7BtgG",AirCanada,negative
"@AirCanada we are #ACCE Gala, come visit our booth with #360 camera https://t.co/kZVajk0vWJ",AirCanada,negative
@AirCanada #Jazz Q-400 turnaround @London_Airport https://t.co/kPVYLTBG4p via @YouTube #AVGEEK,AirCanada,negative
Get ready @WestinToronto for Association of Chinese Canadian Entrepreneurs Awards Gala 2017. @AirCanada proud to be‚Ä¶ https://t.co/de12LGB1IX,AirCanada,negative
@Cmdr_Hadfield @AirCanada you've been working on that signature for a while!,AirCanada,positive
"Nickel and diming @AirCanada charges $20 for a standard seat selection, while @WestJet didn't. I know which airline I'll use from now on.",AirCanada,negative
@AirCanada tried chrome on two computers and also in incognito mode. Also tried safari. Still broken ‚òπÔ∏è,AirCanada,negative
Nice pic of the @AirCanada Jetz charter that flys the #nhljets around North America today at @YWGairport #avgeek‚Ä¶ https://t.co/whTbYOVPiB,AirCanada,negative
"@josh_edu @aeroportsMTL @AirCanada @globeandmail Hi, I work at Global News Toronto. Can we have your permission to use this video?",AirCanada,negative
Another airline just had to page @AirCanada to their own ticket counter. Well then....,AirCanada,negative
@AirCanada and still I don't have my baggage or any update after 6 weeks. What and airline : sad sad sad,AirCanada,negative
@AirCanada trying to book flights online but instead of seat selection I just see the red plane flying in circles graphic. What should I do?,AirCanada,negative
"@AirCanada MCOAC29141 :  Issue#:ABDA-1A5AVQ1:02/16/2017 
 My families holiday was totally ruined. I had to chase you guys. Sad sad sad",AirCanada,negative
"Hey @AirCanada, you should know your flight attendant Darryll John went above and beyond on AC7342. Promote that man!",AirCanada,negative
"@KevinWeekes @AirCanada @NHL Kevin, @AirCanada should appreciate you very much.  Weekly commute between Toronto &amp; assume, Newark? Under 1 hr",AirCanada,negative
@AirCanada @HfxStanfield thanks for the apology... but I would like to understand why this airport is most always so slow compared to others,AirCanada,negative
@AirCanada customers service are totally unprofessional: lost my family's luggage and have not reacted till date,AirCanada,negative
@AirCanada the most unaccomodating airlines ive fly with. Oh wait i dint actualy get to leave to go on my vacay bec‚Ä¶ https://t.co/S8tKlGOPy8,AirCanada,negative
@AirCanada Flight delayed in Europe? Tweet us your flight delay &amp; we'll respond with the amount of compensation you're eligible for!  ‚úàÔ∏è $¬£‚Ç¨,AirCanada,negative
@AirCanada horrible experience during my trip to the US with my family. Lost baggage and no care in the world by #aircanada,AirCanada,negative
@AirCanada most other airports... bags start coming out almost as I get there. FRA SYD and other major ones. YHZ is one of your worst.,AirCanada,negative
"@Cmdr_Hadfield @AirCanada @astro_timpeake 
I might bequeath it to the @spacecentre though. However, I am hoping to stick around for a while.",AirCanada,negative
@AirCanada 20min or so wait for carousel to start. Only flight waiting. This is typical at YHZ.,AirCanada,negative
"@Cmdr_Hadfield @AirCanada 
I won this flown #spacerocks patch in @astro_timpeake's competition, and I'm keeping itI‚Ä¶ https://t.co/kOCxd6WaKL",AirCanada,negative
@AirCanada AC7974 last night..,AirCanada,negative
"""Sorry but in the transfer from ground to plane power our computers crashed. It will take 20min to reboot.
@AirCanada needs to discover UPSs",AirCanada,negative
"@Cmdr_Hadfield @AirCanada Beautiful.....some esteemed names there, sir!!!",AirCanada,neutral
Why does it take so long for @AirCanada bags to come out at @HfxStanfield ? #SuperElite #MillionMiles,AirCanada,negative
"For collectors - a rare trio, donated to the BC Aviation Museum by a thoughtful @AirCanada flight attendant. https://t.co/rCe9iLzMiC",AirCanada,negative
.@AirlineFlyer @josh_edu @aeroportsMTL @AirCanada @globeandmail nice vid-thanks,AirCanada,neutral
"Not impressed with the two hour delay, @AirCanada. This is happening more and more frequently.",AirCanada,negative
Well I arrived in #LAX...my luggage? Not so much. Ì†ΩÌ∏í@AirCanada,AirCanada,negative
Thanks to @united  and @AirCanada for some great service getting us to our connection on time! (Free taxi SMF to SFO to cover gap!),AirCanada,negative
@TomPodolec @AirCanada Hopefully not a @generalelectric GEnx-1B issue...,AirCanada,negative
RT @TomPodolec: .@AirCanada #AC17 to Shanghai back at the gate in Montreal. Returned shortly after departure. One engine shut down. Fuel du‚Ä¶,AirCanada,negative
.@AirCanada #AC17 to Shanghai back at the gate in Montreal. Returned shortly after departure. One engine shut down.‚Ä¶ https://t.co/jLe7ZCwWqm,AirCanada,negative
RT @DKCanada: Share your #Canada150 story @cantravelmag &amp; win great prizes from @DK_Travel @AirCanada @FairmontHotels https://t.co/Vf5q60kY‚Ä¶,AirCanada,positive
@FrankReardon1 @mrboeing777x @flightradar24 @TomPodolec @AirCanada @YFBSpotters @BonzBrooks got a shot on the ramp. Posting later today.,AirCanada,negative
"RT @SecretFlying: Washington DC/Baltimore to Budapest, Hungary for only $425 roundtrip with @AirCanada

https://t.co/npDz4p0S2R https://t.c‚Ä¶",AirCanada,neutral
"RT @the_beans: Well. If you need more reasons to travel with @WestJet just read this response from @AirCanada ""Customer Service"" https://t.‚Ä¶",AirCanada,negative
@AirCanada @flightradar24 @TomPodolec Landed safely! Video to be up later https://t.co/1J1xQGyEI3,AirCanada,negative
RT @ParkersKey: @sunlorrie I am opposed to the $150.00 charged for Pearson parking Sun PM til Tues PM. @AirCanada Will recommend my Corp fl‚Ä¶,AirCanada,negative
@josh_edu @aeroportsMTL @AirCanada @globeandmail Glad to see everyone is safe!  Thumbs up to the crew!,AirCanada,negative
@AirCanada thank you.i will try again.i have called many times since Jan 2nd but no help yet.,AirCanada,negative
@bnaddyice @AirCanada yes it does. There are designated dumping  areas with reduced population. It's necessary to reduce landing weight.,AirCanada,negative
@josh_edu @aeroportsMTL @AirCanada @globeandmail that's you above the Ottawa river. Glad you made it safely back! T‚Ä¶ https://t.co/o7ndLSaazS,AirCanada,negative
"Like really @AirCanada I go to check in through your app, website and email and every time it says mobile check in is unavailable?!",AirCanada,negative
@TomPodolec @AirCanada does the fuel dissipate into the atmosphere?,AirCanada,negative
"RT @KevinWeekes: And ""Preferred Customers"" that fly @AirCanada weekly shouldn't be taken advantage of. ESP being part of the @NHL Family fo‚Ä¶",AirCanada,negative
"So annoyed with @AirCanada, why is it no where at I can call someone? And no you're help center page is no help.",AirCanada,negative
VIDEO of @AirCanada #AC17 dumping fuel after right engine shut down. Flight to Shanghai returned to #Montreal short‚Ä¶ https://t.co/23SMu2UtVM,AirCanada,negative
RT @Munro77: .@aircanada your Rouge app Android download approach is a complete travesty. What the hell? Utterly ridiculous how this went l‚Ä¶,AirCanada,negative
@AirCanada I asked if my baggage would secured and she simply got mad and gave me a 5 min spiel. #OttawaAirport,AirCanada,negative
@sunlorrie I am opposed to the $150.00 charged for Pearson parking Sun PM til Tues PM. @AirCanada Will recommend my Corp fly @Porter.,AirCanada,negative
"A flight assistant overreacted from my question, if my baggage would be secured on the next flight stand by, @AirCanada #selfcare",AirCanada,negative
@TomPodolec @AirCanada @flightradar24 @yulplanespotter @AirportWebcams I'm on this flight. Professional response by crew.,AirCanada,negative
RT @TomPodolec: .@AirCanada #AC17 to Shanghai returning to Montreal. Reported one engine shut down. (C-GHPU Boeing 787-8) h/t @felixinx @yu‚Ä¶,AirCanada,negative
@AirCanada Okay Thanks Ì†ΩÌ∏Ä,AirCanada,positive
Letter to @AirCanada CEO lands 11-year-old boy a VIP tour at @FlyYYC... https://t.co/CqDZWL7sy8 by #AirCanada via‚Ä¶ https://t.co/STJkhcnPDt,AirCanada,negative
"Glad 2b back @aeroportsMTL @AirCanada #AC17 YUL-PVG engine fail on takeoff. Engine shutdown, fuel dump: professiona‚Ä¶ https://t.co/MS5cSSnYHm",AirCanada,negative
Update @AirCanada #AC17 landed #Montreal 06L. Reported right engine shutdown. Airport Fire (ARFF) inspecting. https://t.co/IEF3BeK1I5,AirCanada,negative
"@flightradar24 @yulplanespotter @AirCanada @TomPodolec on the ground, fire trucks surrounding the aircraft on runway https://t.co/eriJHo886b",AirCanada,negative
